id,name,parent,version
k9.notification,notification,k9,2018-05-01-k9-e36e6701c227cfe05ae129c019ab0e0b13f9530c
k9.power,power,k9,2018-05-01-k9-e36e6701c227cfe05ae129c019ab0e0b13f9530c
k9.preferences,preferences,k9,2018-05-01-k9-e36e6701c227cfe05ae129c019ab0e0b13f9530c
k9.provider,provider,k9,2018-05-01-k9-e36e6701c227cfe05ae129c019ab0e0b13f9530c
k9.remotecontrol,remotecontrol,k9,2018-05-01-k9-e36e6701c227cfe05ae129c019ab0e0b13f9530c
k9.search,search,k9,2018-05-01-k9-e36e6701c227cfe05ae129c019ab0e0b13f9530c
k9.service,service,k9,2018-05-01-k9-e36e6701c227cfe05ae129c019ab0e0b13f9530c
k9.setup,setup,k9,2018-05-01-k9-e36e6701c227cfe05ae129c019ab0e0b13f9530c
k9.ui,ui,k9,2018-05-01-k9-e36e6701c227cfe05ae129c019ab0e0b13f9530c
k9.ui.compose,compose,k9.ui,2018-05-01-k9-e36e6701c227cfe05ae129c019ab0e0b13f9530c
k9.ui.crypto,crypto,k9.ui,2018-05-01-k9-e36e6701c227cfe05ae129c019ab0e0b13f9530c
k9.ui.dialog,dialog,k9.ui,2018-05-01-k9-e36e6701c227cfe05ae129c019ab0e0b13f9530c
k9.ui.message,message,k9.ui,2018-05-01-k9-e36e6701c227cfe05ae129c019ab0e0b13f9530c
k9.ui.messageview,messageview,k9.ui,2018-05-01-k9-e36e6701c227cfe05ae129c019ab0e0b13f9530c
k9.view,view,k9,2018-05-01-k9-e36e6701c227cfe05ae129c019ab0e0b13f9530c
k9.widget,widget,k9,2018-05-01-k9-e36e6701c227cfe05ae129c019ab0e0b13f9530c
k9.widget.list,list,k9.widget,2018-05-01-k9-e36e6701c227cfe05ae129c019ab0e0b13f9530c
k9,k9,,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.account,account,k9,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.activity,activity,k9,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.activity.compose,compose,k9.activity,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.activity.loader,loader,k9.activity,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.activity.misc,misc,k9.activity,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.activity.setup,setup,k9.activity,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.autocrypt,autocrypt,k9,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.backend,backend,k9,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.backend.api,api,k9.backend,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.backend.imap,imap,k9.backend,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.backend.pop3,pop3,k9.backend,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.backend.webdav,webdav,k9.backend,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.cache,cache,k9,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.controller,controller,k9,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.crypto,crypto,k9,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.directshare,directshare,k9,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.external,external,k9,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.external.remotecontrol,remotecontrol,k9.external,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.fragment,fragment,k9,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.helper,helper,k9,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.helper.jsoup,jsoup,k9.helper,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.mail,mail,k9,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.mail.filter,filter,k9.mail,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.mail.helper,helper,k9.mail,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.mail.internet,internet,k9.mail,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.mail.message,message,k9.mail,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.mail.oauth,oauth,k9.mail,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.mail.ssl,ssl,k9.mail,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.mail.store,store,k9.mail,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.mail.store.imap,imap,k9.mail.store,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.mail.store.pop3,pop3,k9.mail.store,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.mail.store.webdav,webdav,k9.mail.store,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.mail.transport,transport,k9.mail,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.mail.transport.smtp,smtp,k9.mail.transport,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.mailstore,mailstore,k9,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.mailstore.migrations,migrations,k9.mailstore,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.mailstore.util,util,k9.mailstore,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.message,message,k9,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.message.extractors,extractors,k9.message,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.message.html,html,k9.message,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.message.quote,quote,k9.message,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.message.signature,signature,k9.message,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.notification,notification,k9,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.power,power,k9,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.preferences,preferences,k9,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.provider,provider,k9,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.search,search,k9,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.service,service,k9,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.ui,ui,k9,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.ui.compose,compose,k9.ui,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.ui.crypto,crypto,k9.ui,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.ui.dialog,dialog,k9.ui,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.ui.helper,helper,k9.ui,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.ui.message,message,k9.ui,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.ui.messageview,messageview,k9.ui,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.ui.settings,settings,k9.ui,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.ui.settings.account,account,k9.ui.settings,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.view,view,k9,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.widget,widget,k9,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9.widget.list,list,k9.widget,2018-08-02-k9-ae38778ec1fc85b1c563be8c23c14645c30248b3
k9,k9,,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.account,account,k9,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.activity,activity,k9,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.activity.compose,compose,k9.activity,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.activity.loader,loader,k9.activity,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.activity.misc,misc,k9.activity,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.activity.setup,setup,k9.activity,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.autocrypt,autocrypt,k9,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.backend,backend,k9,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.backend.api,api,k9.backend,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.backend.imap,imap,k9.backend,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.backend.pop3,pop3,k9.backend,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.backend.webdav,webdav,k9.backend,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.cache,cache,k9,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.controller,controller,k9,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.crypto,crypto,k9,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.crypto.openpgp,openpgp,k9.crypto,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.directshare,directshare,k9,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.external,external,k9,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.external.remotecontrol,remotecontrol,k9.external,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.fragment,fragment,k9,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.helper,helper,k9,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.helper.jsoup,jsoup,k9.helper,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.mail,mail,k9,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.mail.filter,filter,k9.mail,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.mail.helper,helper,k9.mail,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.mail.internet,internet,k9.mail,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.mail.message,message,k9.mail,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.mail.oauth,oauth,k9.mail,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.mail.ssl,ssl,k9.mail,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.mail.store,store,k9.mail,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.mail.store.imap,imap,k9.mail.store,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.mail.store.pop3,pop3,k9.mail.store,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.mail.store.webdav,webdav,k9.mail.store,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.mail.transport,transport,k9.mail,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.mail.transport.smtp,smtp,k9.mail.transport,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.mailstore,mailstore,k9,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.mailstore.util,util,k9.mailstore,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.message,message,k9,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.message.extractors,extractors,k9.message,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.message.html,html,k9.message,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.message.quote,quote,k9.message,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.message.signature,signature,k9.message,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.notification,notification,k9,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.power,power,k9,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.preferences,preferences,k9,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.provider,provider,k9,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.search,search,k9,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.service,service,k9,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.storage,storage,k9,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.storage.migrations,migrations,k9.storage,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.ui,ui,k9,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.ui.compose,compose,k9.ui,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.ui.crypto,crypto,k9.ui,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.ui.dialog,dialog,k9.ui,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.ui.helper,helper,k9.ui,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.ui.message,message,k9.ui,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.ui.messageview,messageview,k9.ui,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.ui.settings,settings,k9.ui,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.ui.settings.account,account,k9.ui.settings,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.view,view,k9,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.widget,widget,k9,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9.widget.list,list,k9.widget,2018-11-03-k9-424b71cdfceed7394290528dce1e6f79f2d001d3
k9,k9,,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.account,account,k9,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.activity,activity,k9,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.activity.compose,compose,k9.activity,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.activity.loader,loader,k9.activity,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.activity.misc,misc,k9.activity,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.activity.setup,setup,k9.activity,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.autocrypt,autocrypt,k9,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.backend,backend,k9,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.backend.api,api,k9.backend,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.backend.imap,imap,k9.backend,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.backend.pop3,pop3,k9.backend,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.backend.webdav,webdav,k9.backend,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.cache,cache,k9,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.controller,controller,k9,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.crypto,crypto,k9,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.crypto.openpgp,openpgp,k9.crypto,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.directshare,directshare,k9,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.external,external,k9,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.external.remotecontrol,remotecontrol,k9.external,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.fragment,fragment,k9,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.helper,helper,k9,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.helper.jsoup,jsoup,k9.helper,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.mail,mail,k9,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.mail.filter,filter,k9.mail,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.mail.helper,helper,k9.mail,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.mail.internet,internet,k9.mail,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.mail.message,message,k9.mail,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.mail.oauth,oauth,k9.mail,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.mail.ssl,ssl,k9.mail,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.mail.store,store,k9.mail,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.mail.store.imap,imap,k9.mail.store,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.mail.store.pop3,pop3,k9.mail.store,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.mail.store.webdav,webdav,k9.mail.store,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.mail.transport,transport,k9.mail,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.mail.transport.smtp,smtp,k9.mail.transport,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.mailstore,mailstore,k9,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.mailstore.util,util,k9.mailstore,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.message,message,k9,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.message.extractors,extractors,k9.message,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.message.html,html,k9.message,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.message.quote,quote,k9.message,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.message.signature,signature,k9.message,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.notification,notification,k9,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.power,power,k9,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.preferences,preferences,k9,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.preferences.migrations,migrations,k9.preferences,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.provider,provider,k9,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.search,search,k9,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.service,service,k9,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.storage,storage,k9,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.storage.migrations,migrations,k9.storage,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.ui,ui,k9,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.ui.compose,compose,k9.ui,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.ui.crypto,crypto,k9.ui,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.ui.dialog,dialog,k9.ui,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.ui.helper,helper,k9.ui,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.ui.message,message,k9.ui,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.ui.messageview,messageview,k9.ui,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.ui.settings,settings,k9.ui,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.ui.settings.account,account,k9.ui.settings,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.view,view,k9,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.widget,widget,k9,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9.widget.list,list,k9.widget,2019-02-07-k9-2d9a12286ba84abe3af2db9d466e31990866ae2f
k9,k9,,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.account,account,k9,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.activity,activity,k9,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.activity.compose,compose,k9.activity,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.activity.loader,loader,k9.activity,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.activity.misc,misc,k9.activity,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.activity.setup,setup,k9.activity,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.autocrypt,autocrypt,k9,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.backend,backend,k9,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.backend.api,api,k9.backend,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.backend.imap,imap,k9.backend,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.backend.pop3,pop3,k9.backend,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.backend.webdav,webdav,k9.backend,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.cache,cache,k9,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.controller,controller,k9,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.crypto,crypto,k9,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.crypto.openpgp,openpgp,k9.crypto,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.directshare,directshare,k9,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.external,external,k9,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.external.remotecontrol,remotecontrol,k9.external,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.fragment,fragment,k9,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.helper,helper,k9,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.helper.jsoup,jsoup,k9.helper,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.mail,mail,k9,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.mail.filter,filter,k9.mail,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.mail.helper,helper,k9.mail,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.mail.internet,internet,k9.mail,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.mail.message,message,k9.mail,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.mail.oauth,oauth,k9.mail,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.mail.ssl,ssl,k9.mail,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.mail.store,store,k9.mail,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.mail.store.imap,imap,k9.mail.store,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.mail.store.pop3,pop3,k9.mail.store,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.mail.store.webdav,webdav,k9.mail.store,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.mail.transport,transport,k9.mail,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.mail.transport.smtp,smtp,k9.mail.transport,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.mailstore,mailstore,k9,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.mailstore.util,util,k9.mailstore,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.message,message,k9,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.message.extractors,extractors,k9.message,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.message.html,html,k9.message,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.message.quote,quote,k9.message,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.message.signature,signature,k9.message,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.notification,notification,k9,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.power,power,k9,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.preferences,preferences,k9,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.preferences.migrations,migrations,k9.preferences,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.provider,provider,k9,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.search,search,k9,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.service,service,k9,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.storage,storage,k9,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.storage.migrations,migrations,k9.storage,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.ui,ui,k9,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.ui.compose,compose,k9.ui,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.ui.crypto,crypto,k9.ui,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.ui.dialog,dialog,k9.ui,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.ui.helper,helper,k9.ui,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.ui.message,message,k9.ui,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.ui.messageview,messageview,k9.ui,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.ui.settings,settings,k9.ui,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.ui.settings.account,account,k9.ui.settings,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.view,view,k9,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
k9.widget,widget,k9,2019-05-01-k9-e85e91c923a70ec27632a2575acf71366b483306
