source,target,version,fromRole,toRole
wallet.ui.TransactionsAdapter,wallet.data.AddressBookEntry,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Controller,Information Holder
wallet.ui.TransactionsAdapter,wallet.ui.TransactionsAdapter$ChangeType,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Controller,Information Holder
wallet.ui.TransactionsAdapter,wallet.ui.TransactionsAdapter$ItemAnimator,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Controller,Service Provider
wallet.ui.TransactionsAdapter,wallet.ui.TransactionsAdapter$ListItem,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Controller,Information Holder
wallet.ui.TransactionsAdapter,wallet.ui.TransactionsAdapter$OnClickListener,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Controller,Service Provider
wallet.ui.TransactionsAdapter,wallet.ui.TransactionsAdapter$TransactionViewHolder,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Controller,Information Holder
wallet.ui.TransactionsAdapter,wallet.ui.TransactionsAdapter$WarningType,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Controller,Information Holder
wallet.ui.TransactionsAdapter,wallet.ui.TransactionsAdapter$WarningViewHolder,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Controller,Information Holder
wallet.ui.TransactionsAdapter$ChangeType,wallet.ui.TransactionsAdapter,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Information Holder,Controller
wallet.ui.TransactionsAdapter$ItemAnimator,wallet.ui.TransactionsAdapter,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Service Provider,Controller
wallet.ui.TransactionsAdapter$ListItem,wallet.ui.TransactionsAdapter,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Information Holder,Controller
wallet.ui.TransactionsAdapter$OnClickListener,wallet.ui.TransactionsAdapter,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Service Provider,Controller
wallet.ui.TransactionsAdapter$TransactionViewHolder,wallet.ui.CircularProgressView,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Information Holder,Interfacer
wallet.ui.TransactionsAdapter$TransactionViewHolder,wallet.ui.CurrencyTextView,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Information Holder,Interfacer
wallet.ui.TransactionsAdapter$TransactionViewHolder,wallet.ui.TransactionsAdapter,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Information Holder,Controller
wallet.ui.TransactionsAdapter$TransactionViewHolder,wallet.ui.TransactionsAdapter$ListItem,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Information Holder,Information Holder
wallet.ui.TransactionsAdapter$WarningType,wallet.ui.TransactionsAdapter,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Information Holder,Controller
wallet.ui.TransactionsAdapter$WarningViewHolder,wallet.ui.TransactionsAdapter,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Information Holder,Controller
wallet.ui.WalletActionsFragment,wallet.ui.WalletActivity,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Coordinator,Interfacer
wallet.ui.WalletActivity,wallet.WalletApplication,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Controller
wallet.ui.WalletActivity,wallet.ui.AbstractWalletActivity,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Coordinator
wallet.ui.WalletActivity,wallet.ui.WalletActivity$QuickReturnBehavior,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Service Provider
wallet.ui.WalletActivity,wallet.ui.WalletActivityViewModel,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Information Holder
wallet.ui.WalletActivity$QuickReturnBehavior,wallet.ui.WalletActivity,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Service Provider,Interfacer
wallet.ui.WalletActivityViewModel,wallet.WalletApplication,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Information Holder,Controller
wallet.ui.WalletActivityViewModel,wallet.ui.Event,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Information Holder,Information Holder
wallet.ui.WalletActivityViewModel,wallet.ui.WalletActivityViewModel$EnterAnimationState,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Information Holder,Information Holder
wallet.ui.WalletActivityViewModel,wallet.ui.WalletActivityViewModel$WalletEncryptedLiveData,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Information Holder,Service Provider
wallet.ui.WalletActivityViewModel,wallet.ui.WalletActivityViewModel$WalletLegacyFallbackLiveData,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Information Holder,Information Holder
wallet.ui.WalletActivityViewModel,wallet.util.OnFirstPreDraw,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Information Holder,Service Provider
wallet.ui.WalletActivityViewModel,wallet.util.OnFirstPreDraw$Callback,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Information Holder,Service Provider
wallet.ui.WalletActivityViewModel$EnterAnimationState,wallet.ui.WalletActivityViewModel,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Information Holder,Information Holder
wallet.ui.WalletActivityViewModel$WalletEncryptedLiveData,wallet.WalletApplication,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Service Provider,Controller
wallet.ui.WalletActivityViewModel$WalletEncryptedLiveData,wallet.data.AbstractWalletLiveData,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Service Provider,Information Holder
wallet.ui.WalletActivityViewModel$WalletEncryptedLiveData,wallet.ui.WalletActivityViewModel,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Service Provider,Information Holder
wallet.ui.WalletActivityViewModel$WalletLegacyFallbackLiveData,wallet.WalletApplication,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Information Holder,Controller
wallet.ui.WalletActivityViewModel$WalletLegacyFallbackLiveData,wallet.data.AbstractWalletLiveData,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Information Holder,Information Holder
wallet.ui.WalletActivityViewModel$WalletLegacyFallbackLiveData,wallet.ui.WalletActivityViewModel,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Information Holder,Information Holder
wallet.ui.WalletAddressFragment,wallet.ui.WalletActivity,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Interfacer
wallet.ui.WalletAddressFragment,wallet.ui.WalletActivityViewModel,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Information Holder
wallet.ui.WalletAddressFragment,wallet.ui.WalletAddressViewModel,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Service Provider
wallet.ui.WalletAddressViewModel,wallet.WalletApplication,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Service Provider,Controller
wallet.ui.WalletAddressViewModel,wallet.data.ConfigOwnNameLiveData,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Service Provider,Information Holder
wallet.ui.WalletAddressViewModel,wallet.ui.Event,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Service Provider,Information Holder
wallet.ui.WalletAddressViewModel,wallet.ui.WalletAddressViewModel$CurrentAddressLiveData,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Service Provider,Information Holder
wallet.ui.WalletAddressViewModel$CurrentAddressLiveData,wallet.WalletApplication,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Information Holder,Controller
wallet.ui.WalletAddressViewModel$CurrentAddressLiveData,wallet.data.AbstractWalletLiveData,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Information Holder,Information Holder
wallet.ui.WalletAddressViewModel$CurrentAddressLiveData,wallet.ui.WalletAddressViewModel,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Information Holder,Service Provider
wallet.ui.WalletAddressesAdapter,wallet.data.AddressBookEntry,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Structurer,Information Holder
wallet.ui.WalletAddressesFragment,wallet.WalletApplication,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Controller
wallet.ui.WalletAddressesFragment,wallet.data.AddressBookDao,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Service Provider
wallet.ui.WalletAddressesFragment,wallet.ui.AbstractWalletActivity,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Coordinator
wallet.ui.WalletAddressesFragment,wallet.ui.FancyListFragment,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Interfacer
wallet.ui.WalletAddressesFragment,wallet.ui.WalletAddressesAdapter,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Structurer
wallet.ui.WalletAddressesFragment,wallet.ui.WalletAddressesViewModel,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Information Holder
wallet.ui.WalletAddressesViewModel,wallet.WalletApplication,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Information Holder,Controller
wallet.ui.WalletAddressesViewModel,wallet.data.AddressBookEntry,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Information Holder,Information Holder
wallet.ui.WalletAddressesViewModel,wallet.data.ConfigOwnNameLiveData,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Information Holder,Information Holder
wallet.ui.WalletAddressesViewModel,wallet.data.WalletLiveData,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Information Holder,Service Provider
wallet.ui.WalletAddressesViewModel,wallet.ui.Event,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Information Holder,Information Holder
wallet.ui.WalletAddressesViewModel,wallet.ui.WalletAddressesViewModel$ImportedAddressesLiveData,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Information Holder,Information Holder
wallet.ui.WalletAddressesViewModel,wallet.ui.WalletAddressesViewModel$IssuedReceiveAddressesLiveData,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Information Holder,Information Holder
wallet.ui.WalletAddressesViewModel$ImportedAddressesLiveData,wallet.WalletApplication,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Information Holder,Controller
wallet.ui.WalletAddressesViewModel$ImportedAddressesLiveData,wallet.data.AbstractWalletLiveData,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Information Holder,Information Holder
wallet.ui.WalletAddressesViewModel$ImportedAddressesLiveData,wallet.ui.WalletAddressesViewModel,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Information Holder,Information Holder
wallet.ui.WalletAddressesViewModel$IssuedReceiveAddressesLiveData,wallet.WalletApplication,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Information Holder,Controller
wallet.ui.WalletAddressesViewModel$IssuedReceiveAddressesLiveData,wallet.data.AbstractWalletLiveData,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Information Holder,Information Holder
wallet.ui.WalletAddressesViewModel$IssuedReceiveAddressesLiveData,wallet.ui.WalletAddressesViewModel,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Information Holder,Information Holder
wallet.ui.WalletBalanceFragment,wallet.Configuration,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Information Holder
wallet.ui.WalletBalanceFragment,wallet.WalletApplication,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Controller
wallet.ui.WalletBalanceFragment,wallet.ui.CurrencyTextView,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Interfacer
wallet.ui.WalletBalanceFragment,wallet.ui.WalletActivity,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Interfacer
wallet.ui.WalletBalanceFragment,wallet.ui.WalletActivityViewModel,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Information Holder
wallet.ui.WalletBalanceFragment,wallet.ui.WalletBalanceViewModel,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Information Holder
wallet.ui.WalletBalanceViewModel,wallet.WalletApplication,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Information Holder,Controller
wallet.ui.WalletBalanceViewModel,wallet.data.BlockchainStateLiveData,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Information Holder,Information Holder
wallet.ui.WalletBalanceViewModel,wallet.data.SelectedExchangeRateLiveData,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Information Holder,Coordinator
wallet.ui.WalletBalanceViewModel,wallet.data.WalletBalanceLiveData,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Information Holder,Structurer
wallet.ui.WalletDisclaimerFragment,wallet.ui.WalletActivity,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Interfacer
wallet.ui.WalletDisclaimerFragment,wallet.ui.WalletActivityViewModel,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Information Holder
wallet.ui.WalletDisclaimerFragment,wallet.ui.WalletDisclaimerViewModel,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Information Holder
wallet.ui.WalletDisclaimerViewModel,wallet.WalletApplication,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Information Holder,Controller
wallet.ui.WalletDisclaimerViewModel,wallet.data.BlockchainStateLiveData,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Information Holder,Information Holder
wallet.ui.WalletDisclaimerViewModel,wallet.ui.WalletDisclaimerViewModel$DisclaimerEnabledLiveData,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Information Holder,Information Holder
wallet.ui.WalletDisclaimerViewModel$DisclaimerEnabledLiveData,wallet.Configuration,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Information Holder,Information Holder
wallet.ui.WalletDisclaimerViewModel$DisclaimerEnabledLiveData,wallet.WalletApplication,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Information Holder,Controller
wallet.ui.WalletDisclaimerViewModel$DisclaimerEnabledLiveData,wallet.ui.WalletDisclaimerViewModel,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Information Holder,Information Holder
wallet.ui.WalletTransactionsFragment,wallet.Configuration,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Information Holder
wallet.ui.WalletTransactionsFragment,wallet.WalletApplication,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Controller
wallet.ui.WalletTransactionsFragment,wallet.data.AddressBookDao,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Service Provider
wallet.ui.WalletTransactionsFragment,wallet.ui.AbstractWalletActivity,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Coordinator
wallet.ui.WalletTransactionsFragment,wallet.ui.TransactionsAdapter,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Controller
wallet.ui.WalletTransactionsFragment,wallet.ui.TransactionsAdapter$OnClickListener,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Service Provider
wallet.ui.WalletTransactionsFragment,wallet.ui.TransactionsAdapter$WarningType,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Information Holder
wallet.ui.WalletTransactionsFragment,wallet.ui.WalletActivityViewModel,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Information Holder
wallet.ui.WalletTransactionsFragment,wallet.ui.WalletTransactionsViewModel,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Interfacer
wallet.ui.WalletTransactionsViewModel,wallet.WalletApplication,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Controller
wallet.ui.WalletTransactionsViewModel,wallet.data.AddressBookEntry,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Information Holder
wallet.ui.WalletTransactionsViewModel,wallet.data.ConfigFormatLiveData,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Information Holder
wallet.ui.WalletTransactionsViewModel,wallet.data.WalletLiveData,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Service Provider
wallet.ui.WalletTransactionsViewModel,wallet.ui.Event,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Information Holder
wallet.ui.WalletTransactionsViewModel,wallet.ui.TransactionsAdapter,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Controller
wallet.ui.WalletTransactionsViewModel,wallet.ui.TransactionsAdapter$ListItem,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Information Holder
wallet.ui.WalletTransactionsViewModel,wallet.ui.TransactionsAdapter$WarningType,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Information Holder
wallet.ui.WalletTransactionsViewModel,wallet.ui.WalletTransactionsViewModel$Direction,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Information Holder
wallet.ui.WalletTransactionsViewModel,wallet.ui.WalletTransactionsViewModel$TransactionsConfidenceLiveData,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Information Holder
wallet.ui.WalletTransactionsViewModel,wallet.ui.WalletTransactionsViewModel$TransactionsLiveData,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Information Holder
wallet.ui.WalletTransactionsViewModel$Direction,wallet.ui.WalletTransactionsViewModel,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Information Holder,Interfacer
wallet.ui.WalletTransactionsViewModel$TransactionsConfidenceLiveData,wallet.WalletApplication,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Information Holder,Controller
wallet.ui.WalletTransactionsViewModel$TransactionsConfidenceLiveData,wallet.data.AbstractWalletLiveData,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Information Holder,Information Holder
wallet.ui.WalletTransactionsViewModel$TransactionsConfidenceLiveData,wallet.ui.WalletTransactionsViewModel,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Information Holder,Interfacer
wallet.ui.WalletTransactionsViewModel$TransactionsLiveData,wallet.WalletApplication,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Information Holder,Controller
wallet.ui.WalletTransactionsViewModel$TransactionsLiveData,wallet.data.AbstractWalletLiveData,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Information Holder,Information Holder
wallet.ui.WalletTransactionsViewModel$TransactionsLiveData,wallet.ui.WalletTransactionsViewModel,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Information Holder,Interfacer
wallet.ui.backup.BackupWalletActivity,wallet.ui.AbstractWalletActivity,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Service Provider,Coordinator
wallet.ui.backup.BackupWalletDialogFragment,wallet.WalletApplication,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Controller
wallet.ui.backup.BackupWalletDialogFragment,wallet.ui.AbstractWalletActivity,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Coordinator
wallet.ui.backup.BackupWalletDialogFragment,wallet.ui.backup.BackupWalletDialogFragment$ErrorDialogFragment,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Coordinator
wallet.ui.backup.BackupWalletDialogFragment,wallet.ui.backup.BackupWalletDialogFragment$SuccessDialogFragment,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Coordinator
wallet.ui.backup.BackupWalletDialogFragment,wallet.ui.backup.BackupWalletViewModel,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Information Holder
wallet.ui.backup.BackupWalletDialogFragment$ErrorDialogFragment,wallet.ui.backup.BackupWalletDialogFragment,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Coordinator,Interfacer
wallet.ui.backup.BackupWalletDialogFragment$SuccessDialogFragment,wallet.ui.backup.BackupWalletDialogFragment,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Coordinator,Interfacer
wallet.ui.backup.BackupWalletViewModel,wallet.WalletApplication,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Information Holder,Controller
wallet.ui.backup.BackupWalletViewModel,wallet.data.WalletLiveData,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Information Holder,Service Provider
wallet.ui.backup.RestoreWalletDialogFragment,wallet.Configuration,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Information Holder
wallet.ui.backup.RestoreWalletDialogFragment,wallet.WalletApplication,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Controller
wallet.ui.backup.RestoreWalletDialogFragment,wallet.ui.AbstractWalletActivity,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Coordinator
wallet.ui.backup.RestoreWalletDialogFragment,wallet.ui.backup.RestoreWalletDialogFragment$FailureDialogFragment,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Coordinator
wallet.ui.backup.RestoreWalletDialogFragment,wallet.ui.backup.RestoreWalletDialogFragment$PermissionDeniedDialogFragment,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Service Provider
wallet.ui.backup.RestoreWalletDialogFragment,wallet.ui.backup.RestoreWalletDialogFragment$SuccessDialogFragment,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Coordinator
wallet.ui.backup.RestoreWalletDialogFragment,wallet.ui.backup.RestoreWalletViewModel,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Information Holder
wallet.ui.backup.RestoreWalletDialogFragment$FailureDialogFragment,wallet.ui.backup.RestoreWalletDialogFragment,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Coordinator,Interfacer
wallet.ui.backup.RestoreWalletDialogFragment$PermissionDeniedDialogFragment,wallet.ui.backup.RestoreWalletDialogFragment,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Service Provider,Interfacer
wallet.ui.backup.RestoreWalletDialogFragment$SuccessDialogFragment,wallet.ui.backup.RestoreWalletDialogFragment,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Coordinator,Interfacer
wallet.ui.backup.RestoreWalletFromExternalActivity,wallet.ui.AbstractWalletActivity,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Service Provider,Coordinator
wallet.ui.backup.RestoreWalletFromExternalDialogFragment,wallet.Configuration,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Information Holder
wallet.ui.backup.RestoreWalletFromExternalDialogFragment,wallet.WalletApplication,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Controller
wallet.ui.backup.RestoreWalletFromExternalDialogFragment,wallet.ui.AbstractWalletActivity,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Coordinator
wallet.ui.backup.RestoreWalletFromExternalDialogFragment,wallet.ui.backup.RestoreWalletFromExternalDialogFragment$FailureDialogFragment,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Interfacer
wallet.ui.backup.RestoreWalletFromExternalDialogFragment,wallet.ui.backup.RestoreWalletFromExternalDialogFragment$SuccessDialogFragment,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Coordinator
wallet.ui.backup.RestoreWalletFromExternalDialogFragment,wallet.ui.backup.RestoreWalletViewModel,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Information Holder
wallet.ui.backup.RestoreWalletFromExternalDialogFragment$FailureDialogFragment,wallet.ui.backup.RestoreWalletFromExternalDialogFragment,2019-10-02-bitcoin-wallet-68ade8ff0a561aab05d4e079bb31ff25f9c30380,Interfacer,Interfacer
